nohup: ignoring input
2026-03-06 11:26:34 | INFO     | tpe.benchmark | ============================================================
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Optuna (TPE) Baseline  |  XGBoost HPO Benchmark
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Run ID   : 20260306_112634
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Log file : /mnt/disk1/erdemy/app2scale/hdmr-opt/logs/optuna_tabarena_20260306_112634.log
2026-03-06 11:26:34 | INFO     | tpe.benchmark | ============================================================
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Configuration:
2026-03-06 11:26:34 | INFO     | tpe.benchmark |   dataset   = openml:44970
2026-03-06 11:26:34 | INFO     | tpe.benchmark |   trials    = 200  folds=8  seed=42
2026-03-06 11:26:34 | INFO     | tpe.benchmark |   space     = TabArena Table C.3 (10D)
2026-03-06 11:26:34 | INFO     | tpe.benchmark |   n_est     = 10000  early_stop=50
2026-03-06 11:26:34 | INFO     | tpe.benchmark |   sampler   = TPE (Tree-structured Parzen Estimator)
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Loading: 'openml:44970'
2026-03-06 11:26:34 | INFO     | openml.config | No config file found at /home/erdemy/.config/openml/config, using default configuration.
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Fetching OpenML dataset 44970 …
2026-03-06 11:26:34 | INFO     | openml.datasets.dataset | pickle write QSAR_fish_toxicity
2026-03-06 11:26:34 | INFO     | tpe.benchmark | OpenML 44970: QSAR_fish_toxicity | 908 x 6
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Dataset: QSAR_fish_toxicity | 908 x 6 | target mean=4.1 std=1.5
2026-03-06 11:26:34 | INFO     | tpe.benchmark | --- Starting 8-Fold Outer CV ---
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Fold 1/8 | train=794  test=114

  Fold 1/8 |                                          | 0/200 trials [00:00<?, ?trial/s]
  Fold 1/8 |▏                                 | 1/200 trials [00:01<05:18,  1.60s/trial]
  Fold 1/8 |    | 1/200 trials [00:01<05:18,  1.60s/trial], val_rmse=0.5451, best=0.5451
  Fold 1/8 |    | 2/200 trials [00:03<05:12,  1.58s/trial], val_rmse=0.5451, best=0.5451
  Fold 1/8 |    | 2/200 trials [00:03<05:12,  1.58s/trial], val_rmse=0.5487, best=0.5451
  Fold 1/8 |    | 3/200 trials [00:03<03:51,  1.18s/trial], val_rmse=0.5487, best=0.5451
  Fold 1/8 |    | 3/200 trials [00:03<03:51,  1.18s/trial], val_rmse=0.5607, best=0.5451
  Fold 1/8 |    | 4/200 trials [00:04<02:51,  1.14trial/s], val_rmse=0.5607, best=0.5451
  Fold 1/8 |    | 4/200 trials [00:04<02:51,  1.14trial/s], val_rmse=0.5398, best=0.5398
  Fold 1/8 |    | 5/200 trials [00:04<02:05,  1.56trial/s], val_rmse=0.5398, best=0.5398
  Fold 1/8 |    | 5/200 trials [00:04<02:05,  1.56trial/s], val_rmse=0.5531, best=0.5398
  Fold 1/8 |    | 6/200 trials [00:04<01:52,  1.72trial/s], val_rmse=0.5531, best=0.5398
  Fold 1/8 |    | 6/200 trials [00:04<01:52,  1.72trial/s], val_rmse=0.5431, best=0.5398
  Fold 1/8 |▏   | 7/200 trials [00:05<02:02,  1.57trial/s], val_rmse=0.5431, best=0.5398
  Fold 1/8 |▏   | 7/200 trials [00:05<02:02,  1.57trial/s], val_rmse=0.5437, best=0.5398
  Fold 1/8 |▏   | 8/200 trials [00:06<02:20,  1.36trial/s], val_rmse=0.5437, best=0.5398
  Fold 1/8 |▏   | 8/200 trials [00:06<02:20,  1.36trial/s], val_rmse=0.5621, best=0.5398
  Fold 1/8 |▏   | 9/200 trials [00:07<02:01,  1.58trial/s], val_rmse=0.5621, best=0.5398
  Fold 1/8 |▏   | 9/200 trials [00:07<02:01,  1.58trial/s], val_rmse=0.5462, best=0.5398
  Fold 1/8 |▏  | 10/200 trials [00:07<01:53,  1.67trial/s], val_rmse=0.5462, best=0.5398
  Fold 1/8 |▏  | 10/200 trials [00:07<01:53,  1.67trial/s], val_rmse=0.5491, best=0.5398
  Fold 1/8 |▍  | 33/200 trials [00:17<01:12,  2.30trial/s], val_rmse=0.5450, best=0.5348
  Fold 1/8 |▌  | 34/200 trials [00:19<02:01,  1.36trial/s], val_rmse=0.5450, best=0.5348
  Fold 1/8 |▌  | 34/200 trials [00:19<02:01,  1.36trial/s], val_rmse=0.5467, best=0.5348
  Fold 1/8 |▌  | 35/200 trials [00:19<01:39,  1.66trial/s], val_rmse=0.5467, best=0.5348
  Fold 1/8 |▌  | 35/200 trials [00:19<01:39,  1.66trial/s], val_rmse=0.5522, best=0.5348
  Fold 1/8 |▌  | 36/200 trials [00:20<01:36,  1.70trial/s], val_rmse=0.5522, best=0.5348
  Fold 1/8 |▌  | 36/200 trials [00:20<01:36,  1.70trial/s], val_rmse=0.5364, best=0.5348
  Fold 1/8 |▌  | 37/200 trials [00:20<01:24,  1.93trial/s], val_rmse=0.5364, best=0.5348
  Fold 1/8 |▌  | 37/200 trials [00:20<01:24,  1.93trial/s], val_rmse=0.5522, best=0.5348
  Fold 1/8 |▌  | 38/200 trials [00:20<01:18,  2.06trial/s], val_rmse=0.5522, best=0.5348
  Fold 1/8 |▌  | 38/200 trials [00:20<01:18,  2.06trial/s], val_rmse=0.5543, best=0.5348
  Fold 1/8 |▌  | 39/200 trials [00:21<01:12,  2.21trial/s], val_rmse=0.5543, best=0.5348
  Fold 1/8 |▌  | 39/200 trials [00:21<01:12,  2.21trial/s], val_rmse=0.5369, best=0.5348
  Fold 1/8 |▌  | 40/200 trials [00:21<01:12,  2.22trial/s], val_rmse=0.5369, best=0.5348
  Fold 1/8 |▌  | 40/200 trials [00:21<01:12,  2.22trial/s], val_rmse=0.5442, best=0.5348
  Fold 1/8 |▌  | 41/200 trials [00:22<01:21,  1.95trial/s], val_rmse=0.5442, best=0.5348
  Fold 1/8 |▌  | 41/200 trials [00:22<01:21,  1.95trial/s], val_rmse=0.5520, best=0.5348
  Fold 1/8 |▋  | 42/200 trials [00:22<01:08,  2.31trial/s], val_rmse=0.5520, best=0.5348
  Fold 1/8 |▋  | 42/200 trials [00:22<01:08,  2.31trial/s], val_rmse=0.5470, best=0.5348
  Fold 1/8 |▋  | 43/200 trials [00:22<01:05,  2.41trial/s], val_rmse=0.5470, best=0.5348
  Fold 1/8 |▋  | 43/200 trials [00:22<01:05,  2.41trial/s], val_rmse=0.5474, best=0.5348
  Fold 1/8 |▋  | 44/200 trials [00:23<00:58,  2.69trial/s], val_rmse=0.5474, best=0.5348
  Fold 1/8 |▋  | 44/200 trials [00:23<00:58,  2.69trial/s], val_rmse=0.5459, best=0.5348
  Fold 1/8 |▋  | 45/200 trials [00:23<00:52,  2.93trial/s], val_rmse=0.5459, best=0.5348
  Fold 1/8 |▋  | 45/200 trials [00:23<00:52,  2.93trial/s], val_rmse=0.5541, best=0.5348
  Fold 1/8 |▋  | 46/200 trials [00:23<00:59,  2.61trial/s], val_rmse=0.5541, best=0.5348
  Fold 1/8 |▋  | 46/200 trials [00:23<00:59,  2.61trial/s], val_rmse=0.5436, best=0.5348
  Fold 1/8 |▋  | 47/200 trials [00:24<00:55,  2.77trial/s], val_rmse=0.5436, best=0.5348
  Fold 1/8 |▋  | 47/200 trials [00:24<00:55,  2.77trial/s], val_rmse=0.5573, best=0.5348
  Fold 1/8 |▋  | 48/200 trials [00:25<01:27,  1.73trial/s], val_rmse=0.5573, best=0.5348
  Fold 1/8 |▋  | 48/200 trials [00:25<01:27,  1.73trial/s], val_rmse=0.5457, best=0.5348
  Fold 1/8 |▋  | 49/200 trials [00:25<01:21,  1.86trial/s], val_rmse=0.5457, best=0.5348
  Fold 1/8 |▋  | 49/200 trials [00:25<01:21,  1.86trial/s], val_rmse=0.5551, best=0.5348
  Fold 1/8 |▊  | 50/200 trials [00:26<01:10,  2.13trial/s], val_rmse=0.5551, best=0.5348
  Fold 1/8 |▊  | 50/200 trials [00:26<01:10,  2.13trial/s], val_rmse=0.5502, best=0.5348
  Fold 1/8 |▊  | 51/200 trials [00:26<01:05,  2.26trial/s], val_rmse=0.5502, best=0.5348
  Fold 1/8 |▊  | 51/200 trials [00:26<01:05,  2.26trial/s], val_rmse=0.5515, best=0.5348
  Fold 1/8 |▊  | 52/200 trials [00:26<00:56,  2.60trial/s], val_rmse=0.5515, best=0.5348
  Fold 1/8 |▊  | 52/200 trials [00:26<00:56,  2.60trial/s], val_rmse=0.5454, best=0.5348
  Fold 1/8 |▊  | 53/200 trials [00:27<00:58,  2.49trial/s], val_rmse=0.5454, best=0.5348
  Fold 1/8 |▊  | 53/200 trials [00:27<00:58,  2.49trial/s], val_rmse=0.5425, best=0.5348
  Fold 1/8 |▊  | 54/200 trials [00:27<00:53,  2.72trial/s], val_rmse=0.5425, best=0.5348
  Fold 1/8 |▊  | 54/200 trials [00:27<00:53,  2.72trial/s], val_rmse=0.5705, best=0.5348
  Fold 1/8 |▊  | 55/200 trials [00:28<01:05,  2.23trial/s], val_rmse=0.5705, best=0.5348
  Fold 1/8 |▊  | 55/200 trials [00:28<01:05,  2.23trial/s], val_rmse=0.5248, best=0.5248
  Fold 1/8 |▊  | 56/200 trials [00:28<01:00,  2.39trial/s], val_rmse=0.5248, best=0.5248
  Fold 1/8 |▊  | 56/200 trials [00:28<01:00,  2.39trial/s], val_rmse=0.5496, best=0.5248
  Fold 1/8 |▊  | 57/200 trials [00:28<01:00,  2.38trial/s], val_rmse=0.5496, best=0.5248
  Fold 1/8 |▊  | 57/200 trials [00:28<01:00,  2.38trial/s], val_rmse=0.5485, best=0.5248
  Fold 1/8 |▊  | 58/200 trials [00:29<01:07,  2.11trial/s], val_rmse=0.5485, best=0.5248
  Fold 1/8 |▊  | 58/200 trials [00:29<01:07,  2.11trial/s], val_rmse=0.5288, best=0.5248
  Fold 1/8 |▉  | 59/200 trials [00:29<01:05,  2.17trial/s], val_rmse=0.5288, best=0.5248
  Fold 1/8 |▉  | 59/200 trials [00:29<01:05,  2.17trial/s], val_rmse=0.5378, best=0.5248
  Fold 1/8 |▉  | 60/200 trials [00:30<01:03,  2.21trial/s], val_rmse=0.5378, best=0.5248
  Fold 1/8 |▉  | 60/200 trials [00:30<01:03,  2.21trial/s], val_rmse=0.5642, best=0.5248
  Fold 1/8 |▉  | 61/200 trials [00:31<01:36,  1.44trial/s], val_rmse=0.5642, best=0.5248
  Fold 1/8 |▉  | 61/200 trials [00:31<01:36,  1.44trial/s], val_rmse=0.5508, best=0.5248
  Fold 1/8 |▉  | 62/200 trials [00:31<01:22,  1.66trial/s], val_rmse=0.5508, best=0.5248
  Fold 1/8 |▉  | 62/200 trials [00:31<01:22,  1.66trial/s], val_rmse=0.5514, best=0.5248
  Fold 1/8 |▉  | 63/200 trials [00:32<01:16,  1.78trial/s], val_rmse=0.5514, best=0.5248
  Fold 1/8 |▉  | 63/200 trials [00:32<01:16,  1.78trial/s], val_rmse=0.5436, best=0.5248
  Fold 1/8 |▉  | 64/200 trials [00:32<01:13,  1.84trial/s], val_rmse=0.5436, best=0.5248
  Fold 1/8 |▉  | 64/200 trials [00:32<01:13,  1.84trial/s], val_rmse=0.5430, best=0.5248
  Fold 1/8 |▉  | 65/200 trials [00:33<01:06,  2.04trial/s], val_rmse=0.5430, best=0.5248
  Fold 1/8 |▉  | 65/200 trials [00:33<01:06,  2.04trial/s], val_rmse=0.5458, best=0.5248
  Fold 1/8 |▉  | 66/200 trials [00:33<00:59,  2.27trial/s], val_rmse=0.5458, best=0.5248
  Fold 1/8 |▉  | 66/200 trials [00:33<00:59,  2.27trial/s], val_rmse=0.5470, best=0.5248
  Fold 1/8 |█  | 67/200 trials [00:34<00:59,  2.22trial/s], val_rmse=0.5470, best=0.5248
  Fold 1/8 |█  | 67/200 trials [00:34<00:59,  2.22trial/s], val_rmse=0.5429, best=0.5248
  Fold 1/8 |█  | 68/200 trials [00:34<00:52,  2.51trial/s], val_rmse=0.5429, best=0.5248
  Fold 1/8 |█  | 68/200 trials [00:34<00:52,  2.51trial/s], val_rmse=0.5452, best=0.5248
  Fold 1/8 |█  | 69/200 trials [00:34<00:48,  2.70trial/s], val_rmse=0.5452, best=0.5248
  Fold 1/8 |█  | 69/200 trials [00:34<00:48,  2.70trial/s], val_rmse=0.5541, best=0.5248
  Fold 1/8 |█  | 70/200 trials [00:34<00:45,  2.87trial/s], val_rmse=0.5541, best=0.5248
  Fold 1/8 |█  | 70/200 trials [00:34<00:45,  2.87trial/s], val_rmse=0.5446, best=0.5248
  Fold 1/8 |█  | 71/200 trials [00:35<00:53,  2.43trial/s], val_rmse=0.5446, best=0.5248
  Fold 1/8 |█  | 71/200 trials [00:35<00:53,  2.43trial/s], val_rmse=0.5488, best=0.5248
  Fold 1/8 |█  | 72/200 trials [00:35<00:52,  2.46trial/s], val_rmse=0.5488, best=0.5248
  Fold 1/8 |█  | 72/200 trials [00:35<00:52,  2.46trial/s], val_rmse=0.5489, best=0.5248
  Fold 1/8 |█  | 73/200 trials [00:36<00:49,  2.54trial/s], val_rmse=0.5489, best=0.5248
  Fold 1/8 |█  | 73/200 trials [00:36<00:49,  2.54trial/s], val_rmse=0.5496, best=0.5248
  Fold 1/8 |█  | 74/200 trials [00:36<00:44,  2.84trial/s], val_rmse=0.5496, best=0.5248
  Fold 1/8 |█  | 74/200 trials [00:36<00:44,  2.84trial/s], val_rmse=0.5532, best=0.5248
  Fold 1/8 |█▏ | 75/200 trials [00:37<00:48,  2.56trial/s], val_rmse=0.5532, best=0.5248
  Fold 1/8 |█▏ | 75/200 trials [00:37<00:48,  2.56trial/s], val_rmse=0.5409, best=0.5248
  Fold 1/8 |█▏ | 76/200 trials [00:37<00:51,  2.39trial/s], val_rmse=0.5409, best=0.5248
  Fold 1/8 |█▏ | 76/200 trials [00:37<00:51,  2.39trial/s], val_rmse=0.5500, best=0.5248
  Fold 1/8 |█▏ | 77/200 trials [00:37<00:50,  2.42trial/s], val_rmse=0.5500, best=0.5248
  Fold 1/8 |█▏ | 77/200 trials [00:37<00:50,  2.42trial/s], val_rmse=0.5554, best=0.5248
  Fold 1/8 |█▏ | 78/200 trials [00:38<00:46,  2.61trial/s], val_rmse=0.5554, best=0.5248
  Fold 1/8 |█▏ | 78/200 trials [00:38<00:46,  2.61trial/s], val_rmse=0.5452, best=0.5248
  Fold 1/8 |█▏ | 79/200 trials [00:38<00:45,  2.66trial/s], val_rmse=0.5452, best=0.5248
  Fold 1/8 |█▏ | 79/200 trials [00:38<00:45,  2.66trial/s], val_rmse=0.5465, best=0.5248
  Fold 1/8 |█▏ | 80/200 trials [00:38<00:42,  2.83trial/s], val_rmse=0.5465, best=0.5248
  Fold 1/8 |█▏ | 80/200 trials [00:38<00:42,  2.83trial/s], val_rmse=0.5455, best=0.5248
  Fold 1/8 |█▏ | 81/200 trials [00:39<00:49,  2.40trial/s], val_rmse=0.5455, best=0.5248
  Fold 1/8 |█▏ | 81/200 trials [00:39<00:49,  2.40trial/s], val_rmse=0.5421, best=0.5248
  Fold 1/8 |█▏ | 82/200 trials [00:39<00:44,  2.63trial/s], val_rmse=0.5421, best=0.5248
  Fold 1/8 |█▏ | 82/200 trials [00:39<00:44,  2.63trial/s], val_rmse=0.5571, best=0.5248
  Fold 1/8 |█▏ | 83/200 trials [00:40<00:49,  2.35trial/s], val_rmse=0.5571, best=0.5248
  Fold 1/8 |█▏ | 83/200 trials [00:40<00:49,  2.35trial/s], val_rmse=0.5517, best=0.5248
  Fold 1/8 |█▎ | 84/200 trials [00:40<00:50,  2.30trial/s], val_rmse=0.5517, best=0.5248
  Fold 1/8 |█▎ | 84/200 trials [00:40<00:50,  2.30trial/s], val_rmse=0.5336, best=0.5248
  Fold 1/8 |█▎ | 85/200 trials [00:41<00:50,  2.26trial/s], val_rmse=0.5336, best=0.5248
  Fold 1/8 |█▎ | 85/200 trials [00:41<00:50,  2.26trial/s], val_rmse=0.5524, best=0.5248
  Fold 1/8 |█▎ | 86/200 trials [00:41<00:54,  2.09trial/s], val_rmse=0.5524, best=0.5248
  Fold 1/8 |█▎ | 86/200 trials [00:41<00:54,  2.09trial/s], val_rmse=0.5415, best=0.5248
  Fold 1/8 |█▎ | 87/200 trials [00:42<00:49,  2.30trial/s], val_rmse=0.5415, best=0.5248
  Fold 1/8 |█▎ | 87/200 trials [00:42<00:49,  2.30trial/s], val_rmse=0.5385, best=0.5248
  Fold 1/8 |█▎ | 88/200 trials [00:42<00:50,  2.20trial/s], val_rmse=0.5385, best=0.5248
  Fold 1/8 |█▎ | 88/200 trials [00:42<00:50,  2.20trial/s], val_rmse=0.5496, best=0.5248
  Fold 1/8 |█▎ | 89/200 trials [00:43<00:48,  2.28trial/s], val_rmse=0.5496, best=0.5248
  Fold 1/8 |█▎ | 89/200 trials [00:43<00:48,  2.28trial/s], val_rmse=0.5456, best=0.5248
  Fold 1/8 |█▎ | 90/200 trials [00:43<00:57,  1.91trial/s], val_rmse=0.5456, best=0.5248
  Fold 1/8 |█▎ | 90/200 trials [00:43<00:57,  1.91trial/s], val_rmse=0.5446, best=0.5248
  Fold 1/8 |█▎ | 91/200 trials [00:44<00:53,  2.03trial/s], val_rmse=0.5446, best=0.5248
  Fold 1/8 |█▎ | 91/200 trials [00:44<00:53,  2.03trial/s], val_rmse=0.5424, best=0.5248
  Fold 1/8 |█▍ | 92/200 trials [00:44<00:54,  1.99trial/s], val_rmse=0.5424, best=0.5248
  Fold 1/8 |█▍ | 92/200 trials [00:44<00:54,  1.99trial/s], val_rmse=0.5473, best=0.5248
  Fold 1/8 |█▍ | 93/200 trials [00:45<01:04,  1.66trial/s], val_rmse=0.5473, best=0.5248
  Fold 1/8 |█▍ | 93/200 trials [00:45<01:04,  1.66trial/s], val_rmse=0.5432, best=0.5248
  Fold 1/8 |█▍ | 94/200 trials [00:45<00:55,  1.90trial/s], val_rmse=0.5432, best=0.5248
  Fold 1/8 |█▍ | 94/200 trials [00:45<00:55,  1.90trial/s], val_rmse=0.5350, best=0.5248
  Fold 1/8 |█▍ | 95/200 trials [00:46<00:50,  2.10trial/s], val_rmse=0.5350, best=0.5248
  Fold 1/8 |█▍ | 95/200 trials [00:46<00:50,  2.10trial/s], val_rmse=0.5435, best=0.5248
  Fold 1/8 |█▍ | 96/200 trials [00:46<00:47,  2.20trial/s], val_rmse=0.5435, best=0.5248
  Fold 1/8 |█▍ | 96/200 trials [00:46<00:47,  2.20trial/s], val_rmse=0.5393, best=0.5248
  Fold 1/8 |█▍ | 97/200 trials [00:46<00:43,  2.39trial/s], val_rmse=0.5393, best=0.5248
