nohup: ignoring input
2026-03-06 11:26:34 | INFO     | tpe.benchmark | ============================================================
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Optuna (TPE) Baseline  |  XGBoost HPO Benchmark
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Run ID   : 20260306_112634
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Log file : /mnt/disk1/erdemy/app2scale/hdmr-opt/logs/optuna_tabarena_20260306_112634.log
2026-03-06 11:26:34 | INFO     | tpe.benchmark | ============================================================
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Configuration:
2026-03-06 11:26:34 | INFO     | tpe.benchmark |   dataset   = openml:44959
2026-03-06 11:26:34 | INFO     | tpe.benchmark |   trials    = 200  folds=8  seed=42
2026-03-06 11:26:34 | INFO     | tpe.benchmark |   space     = TabArena Table C.3 (10D)
2026-03-06 11:26:34 | INFO     | tpe.benchmark |   n_est     = 10000  early_stop=50
2026-03-06 11:26:34 | INFO     | tpe.benchmark |   sampler   = TPE (Tree-structured Parzen Estimator)
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Loading: 'openml:44959'
2026-03-06 11:26:34 | INFO     | openml.config | No config file found at /home/erdemy/.config/openml/config, using default configuration.
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Fetching OpenML dataset 44959 …
2026-03-06 11:26:34 | INFO     | openml.datasets.dataset | pickle write concrete_compressive_strength
2026-03-06 11:26:34 | INFO     | tpe.benchmark | OpenML 44959: concrete_compressive_strength | 1030 x 8
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Dataset: concrete_compressive_strength | 1030 x 8 | target mean=35.8 std=16.7
2026-03-06 11:26:34 | INFO     | tpe.benchmark | --- Starting 8-Fold Outer CV ---
2026-03-06 11:26:34 | INFO     | tpe.benchmark | Fold 1/8 | train=901  test=129

  Fold 1/8 |                                          | 0/200 trials [00:00<?, ?trial/s]
  Fold 1/8 |▏                                 | 1/200 trials [00:05<17:05,  5.15s/trial]
  Fold 1/8 |    | 1/200 trials [00:05<17:05,  5.15s/trial], val_rmse=0.2446, best=0.2446
  Fold 1/8 |    | 2/200 trials [00:09<15:52,  4.81s/trial], val_rmse=0.2446, best=0.2446
  Fold 1/8 |    | 2/200 trials [00:09<15:52,  4.81s/trial], val_rmse=0.2918, best=0.2446
  Fold 1/8 |    | 3/200 trials [00:14<15:20,  4.67s/trial], val_rmse=0.2918, best=0.2446
  Fold 1/8 |    | 3/200 trials [00:14<15:20,  4.67s/trial], val_rmse=0.2459, best=0.2446
  Fold 1/8 |    | 4/200 trials [00:15<10:25,  3.19s/trial], val_rmse=0.2459, best=0.2446
  Fold 1/8 |    | 4/200 trials [00:15<10:25,  3.19s/trial], val_rmse=0.2664, best=0.2446
  Fold 1/8 |    | 5/200 trials [00:15<07:02,  2.17s/trial], val_rmse=0.2664, best=0.2446
  Fold 1/8 |    | 5/200 trials [00:15<07:02,  2.17s/trial], val_rmse=0.2912, best=0.2446
  Fold 1/8 |    | 6/200 trials [00:16<06:16,  1.94s/trial], val_rmse=0.2912, best=0.2446
  Fold 1/8 |    | 6/200 trials [00:16<06:16,  1.94s/trial], val_rmse=0.2553, best=0.2446
  Fold 1/8 |▏   | 7/200 trials [00:19<07:15,  2.25s/trial], val_rmse=0.2553, best=0.2446
  Fold 1/8 |▏   | 7/200 trials [00:19<07:15,  2.25s/trial], val_rmse=0.2759, best=0.2446
  Fold 1/8 |▏   | 8/200 trials [00:21<06:58,  2.18s/trial], val_rmse=0.2759, best=0.2446
  Fold 1/8 |▏   | 8/200 trials [00:21<06:58,  2.18s/trial], val_rmse=0.2781, best=0.2446
  Fold 1/8 |▏   | 9/200 trials [00:22<05:41,  1.79s/trial], val_rmse=0.2781, best=0.2446
  Fold 1/8 |▏   | 9/200 trials [00:22<05:41,  1.79s/trial], val_rmse=0.3036, best=0.2446
  Fold 1/8 |▏  | 10/200 trials [00:24<05:39,  1.79s/trial], val_rmse=0.3036, best=0.2446
  Fold 1/8 |▏  | 10/200 trials [00:24<05:39,  1.79s/trial], val_rmse=0.2868, best=0.2446
  Fold 1/8 |▌  | 34/200 trials [01:32<09:46,  3.54s/trial], val_rmse=0.2538, best=0.2405
  Fold 1/8 |▌  | 35/200 trials [01:40<12:56,  4.71s/trial], val_rmse=0.2538, best=0.2405
  Fold 1/8 |▌  | 35/200 trials [01:40<12:56,  4.71s/trial], val_rmse=0.2657, best=0.2405
  Fold 1/8 |▌  | 36/200 trials [01:41<10:17,  3.76s/trial], val_rmse=0.2657, best=0.2405
  Fold 1/8 |▌  | 36/200 trials [01:41<10:17,  3.76s/trial], val_rmse=0.2604, best=0.2405
  Fold 1/8 |▌  | 37/200 trials [01:43<08:32,  3.15s/trial], val_rmse=0.2604, best=0.2405
  Fold 1/8 |▌  | 37/200 trials [01:43<08:32,  3.15s/trial], val_rmse=0.2689, best=0.2405
  Fold 1/8 |▌  | 38/200 trials [01:44<07:01,  2.60s/trial], val_rmse=0.2689, best=0.2405
  Fold 1/8 |▌  | 38/200 trials [01:44<07:01,  2.60s/trial], val_rmse=0.2588, best=0.2405
  Fold 1/8 |▌  | 39/200 trials [01:48<07:56,  2.96s/trial], val_rmse=0.2588, best=0.2405
  Fold 1/8 |▌  | 39/200 trials [01:48<07:56,  2.96s/trial], val_rmse=0.2502, best=0.2405
  Fold 1/8 |▌  | 40/200 trials [01:50<07:20,  2.75s/trial], val_rmse=0.2502, best=0.2405
  Fold 1/8 |▌  | 40/200 trials [01:50<07:20,  2.75s/trial], val_rmse=0.2497, best=0.2405
  Fold 1/8 |▌  | 41/200 trials [01:53<06:59,  2.64s/trial], val_rmse=0.2497, best=0.2405
  Fold 1/8 |▌  | 41/200 trials [01:53<06:59,  2.64s/trial], val_rmse=0.2949, best=0.2405
  Fold 1/8 |▋  | 42/200 trials [01:53<05:33,  2.11s/trial], val_rmse=0.2949, best=0.2405
  Fold 1/8 |▋  | 42/200 trials [01:53<05:33,  2.11s/trial], val_rmse=0.2543, best=0.2405
  Fold 1/8 |▋  | 43/200 trials [01:54<04:20,  1.66s/trial], val_rmse=0.2543, best=0.2405
  Fold 1/8 |▋  | 43/200 trials [01:54<04:20,  1.66s/trial], val_rmse=0.2486, best=0.2405
  Fold 1/8 |▋  | 44/200 trials [01:55<03:54,  1.50s/trial], val_rmse=0.2486, best=0.2405
  Fold 1/8 |▋  | 44/200 trials [01:55<03:54,  1.50s/trial], val_rmse=0.2599, best=0.2405
  Fold 1/8 |▋  | 45/200 trials [01:56<03:29,  1.35s/trial], val_rmse=0.2599, best=0.2405
  Fold 1/8 |▋  | 45/200 trials [01:56<03:29,  1.35s/trial], val_rmse=0.2519, best=0.2405
  Fold 1/8 |▋  | 46/200 trials [01:59<04:28,  1.74s/trial], val_rmse=0.2519, best=0.2405
  Fold 1/8 |▋  | 46/200 trials [01:59<04:28,  1.74s/trial], val_rmse=0.2402, best=0.2402
  Fold 1/8 |▋  | 47/200 trials [02:01<04:38,  1.82s/trial], val_rmse=0.2402, best=0.2402
  Fold 1/8 |▋  | 47/200 trials [02:01<04:38,  1.82s/trial], val_rmse=0.2576, best=0.2402
  Fold 1/8 |▋  | 48/200 trials [02:02<04:28,  1.77s/trial], val_rmse=0.2576, best=0.2402
  Fold 1/8 |▋  | 48/200 trials [02:02<04:28,  1.77s/trial], val_rmse=0.2888, best=0.2402
  Fold 1/8 |▋  | 49/200 trials [02:04<04:33,  1.81s/trial], val_rmse=0.2888, best=0.2402
  Fold 1/8 |▋  | 49/200 trials [02:04<04:33,  1.81s/trial], val_rmse=0.2577, best=0.2402
  Fold 1/8 |▊  | 50/200 trials [02:07<05:28,  2.19s/trial], val_rmse=0.2577, best=0.2402
  Fold 1/8 |▊  | 50/200 trials [02:07<05:28,  2.19s/trial], val_rmse=0.2643, best=0.2402
  Fold 1/8 |▊  | 51/200 trials [02:12<07:23,  2.98s/trial], val_rmse=0.2643, best=0.2402
  Fold 1/8 |▊  | 51/200 trials [02:12<07:23,  2.98s/trial], val_rmse=0.2714, best=0.2402
  Fold 1/8 |▊  | 52/200 trials [02:13<05:51,  2.38s/trial], val_rmse=0.2714, best=0.2402
  Fold 1/8 |▊  | 52/200 trials [02:13<05:51,  2.38s/trial], val_rmse=0.2476, best=0.2402
  Fold 1/8 |▊  | 53/200 trials [02:15<05:06,  2.08s/trial], val_rmse=0.2476, best=0.2402
  Fold 1/8 |▊  | 53/200 trials [02:15<05:06,  2.08s/trial], val_rmse=0.2539, best=0.2402
  Fold 1/8 |▊  | 54/200 trials [02:16<04:51,  1.99s/trial], val_rmse=0.2539, best=0.2402
  Fold 1/8 |▊  | 54/200 trials [02:16<04:51,  1.99s/trial], val_rmse=0.2528, best=0.2402
  Fold 1/8 |▊  | 55/200 trials [02:18<04:34,  1.90s/trial], val_rmse=0.2528, best=0.2402
  Fold 1/8 |▊  | 55/200 trials [02:18<04:34,  1.90s/trial], val_rmse=0.2514, best=0.2402
  Fold 1/8 |▊  | 56/200 trials [02:20<04:33,  1.90s/trial], val_rmse=0.2514, best=0.2402
  Fold 1/8 |▊  | 56/200 trials [02:20<04:33,  1.90s/trial], val_rmse=0.2519, best=0.2402
  Fold 1/8 |▊  | 57/200 trials [02:22<04:48,  2.02s/trial], val_rmse=0.2519, best=0.2402
  Fold 1/8 |▊  | 57/200 trials [02:22<04:48,  2.02s/trial], val_rmse=0.2551, best=0.2402
  Fold 1/8 |▊  | 58/200 trials [02:24<04:38,  1.96s/trial], val_rmse=0.2551, best=0.2402
  Fold 1/8 |▊  | 58/200 trials [02:24<04:38,  1.96s/trial], val_rmse=0.2599, best=0.2402
  Fold 1/8 |▉  | 59/200 trials [02:26<04:40,  1.99s/trial], val_rmse=0.2599, best=0.2402
  Fold 1/8 |▉  | 59/200 trials [02:26<04:40,  1.99s/trial], val_rmse=0.2635, best=0.2402
  Fold 1/8 |▉  | 60/200 trials [02:31<06:16,  2.69s/trial], val_rmse=0.2635, best=0.2402
  Fold 1/8 |▉  | 60/200 trials [02:31<06:16,  2.69s/trial], val_rmse=0.2539, best=0.2402
  Fold 1/8 |▉  | 61/200 trials [02:32<05:24,  2.34s/trial], val_rmse=0.2539, best=0.2402
  Fold 1/8 |▉  | 61/200 trials [02:32<05:24,  2.34s/trial], val_rmse=0.2400, best=0.2400
  Fold 1/8 |▉  | 62/200 trials [02:34<04:56,  2.15s/trial], val_rmse=0.2400, best=0.2400
  Fold 1/8 |▉  | 62/200 trials [02:34<04:56,  2.15s/trial], val_rmse=0.2486, best=0.2400
  Fold 1/8 |▉  | 63/200 trials [02:35<04:07,  1.81s/trial], val_rmse=0.2486, best=0.2400
  Fold 1/8 |▉  | 63/200 trials [02:35<04:07,  1.81s/trial], val_rmse=0.2475, best=0.2400
  Fold 1/8 |▉  | 64/200 trials [02:35<03:20,  1.48s/trial], val_rmse=0.2475, best=0.2400
  Fold 1/8 |▉  | 64/200 trials [02:35<03:20,  1.48s/trial], val_rmse=0.2839, best=0.2400
  Fold 1/8 |▉  | 65/200 trials [02:37<03:02,  1.35s/trial], val_rmse=0.2839, best=0.2400
  Fold 1/8 |▉  | 65/200 trials [02:37<03:02,  1.35s/trial], val_rmse=0.2509, best=0.2400
  Fold 1/8 |▉  | 66/200 trials [02:39<03:30,  1.57s/trial], val_rmse=0.2509, best=0.2400
  Fold 1/8 |▉  | 66/200 trials [02:39<03:30,  1.57s/trial], val_rmse=0.2442, best=0.2400
  Fold 1/8 |█  | 67/200 trials [02:43<05:16,  2.38s/trial], val_rmse=0.2442, best=0.2400
  Fold 1/8 |█  | 67/200 trials [02:43<05:16,  2.38s/trial], val_rmse=0.2537, best=0.2400
  Fold 1/8 |█  | 68/200 trials [02:45<05:16,  2.40s/trial], val_rmse=0.2537, best=0.2400
  Fold 1/8 |█  | 68/200 trials [02:45<05:16,  2.40s/trial], val_rmse=0.2464, best=0.2400
  Fold 1/8 |█  | 69/200 trials [02:57<11:16,  5.17s/trial], val_rmse=0.2464, best=0.2400
  Fold 1/8 |█  | 69/200 trials [02:57<11:16,  5.17s/trial], val_rmse=0.2538, best=0.2400
  Fold 1/8 |█  | 70/200 trials [03:00<09:53,  4.56s/trial], val_rmse=0.2538, best=0.2400
  Fold 1/8 |█  | 70/200 trials [03:00<09:53,  4.56s/trial], val_rmse=0.2563, best=0.2400
  Fold 1/8 |█  | 71/200 trials [03:02<08:17,  3.85s/trial], val_rmse=0.2563, best=0.2400
  Fold 1/8 |█  | 71/200 trials [03:02<08:17,  3.85s/trial], val_rmse=0.2629, best=0.2400
  Fold 1/8 |█  | 72/200 trials [03:04<07:09,  3.36s/trial], val_rmse=0.2629, best=0.2400
  Fold 1/8 |█  | 72/200 trials [03:04<07:09,  3.36s/trial], val_rmse=0.2499, best=0.2400
  Fold 1/8 |█  | 73/200 trials [03:06<06:05,  2.88s/trial], val_rmse=0.2499, best=0.2400
  Fold 1/8 |█  | 73/200 trials [03:06<06:05,  2.88s/trial], val_rmse=0.2615, best=0.2400
  Fold 1/8 |█  | 74/200 trials [03:09<05:48,  2.77s/trial], val_rmse=0.2615, best=0.2400
  Fold 1/8 |█  | 74/200 trials [03:09<05:48,  2.77s/trial], val_rmse=0.2445, best=0.2400
  Fold 1/8 |█▏ | 75/200 trials [03:12<06:17,  3.02s/trial], val_rmse=0.2445, best=0.2400
  Fold 1/8 |█▏ | 75/200 trials [03:12<06:17,  3.02s/trial], val_rmse=0.2489, best=0.2400
  Fold 1/8 |█▏ | 76/200 trials [03:14<05:26,  2.63s/trial], val_rmse=0.2489, best=0.2400
  Fold 1/8 |█▏ | 76/200 trials [03:14<05:26,  2.63s/trial], val_rmse=0.2561, best=0.2400
  Fold 1/8 |█▏ | 77/200 trials [03:16<05:07,  2.50s/trial], val_rmse=0.2561, best=0.2400
  Fold 1/8 |█▏ | 77/200 trials [03:16<05:07,  2.50s/trial], val_rmse=0.2547, best=0.2400
  Fold 1/8 |█▏ | 78/200 trials [03:22<07:01,  3.46s/trial], val_rmse=0.2547, best=0.2400
  Fold 1/8 |█▏ | 78/200 trials [03:22<07:01,  3.46s/trial], val_rmse=0.2498, best=0.2400
  Fold 1/8 |█▏ | 79/200 trials [03:25<06:53,  3.42s/trial], val_rmse=0.2498, best=0.2400
  Fold 1/8 |█▏ | 79/200 trials [03:25<06:53,  3.42s/trial], val_rmse=0.2528, best=0.2400
  Fold 1/8 |█▏ | 80/200 trials [03:28<06:10,  3.09s/trial], val_rmse=0.2528, best=0.2400
  Fold 1/8 |█▏ | 80/200 trials [03:28<06:10,  3.09s/trial], val_rmse=0.2526, best=0.2400
  Fold 1/8 |█▏ | 81/200 trials [03:31<06:09,  3.10s/trial], val_rmse=0.2526, best=0.2400
  Fold 1/8 |█▏ | 81/200 trials [03:31<06:09,  3.10s/trial], val_rmse=0.2742, best=0.2400
  Fold 1/8 |█▏ | 82/200 trials [03:32<05:16,  2.69s/trial], val_rmse=0.2742, best=0.2400
  Fold 1/8 |█▏ | 82/200 trials [03:32<05:16,  2.69s/trial], val_rmse=0.2494, best=0.2400
  Fold 1/8 |█▏ | 83/200 trials [03:35<04:58,  2.55s/trial], val_rmse=0.2494, best=0.2400
  Fold 1/8 |█▏ | 83/200 trials [03:35<04:58,  2.55s/trial], val_rmse=0.2521, best=0.2400
  Fold 1/8 |█▎ | 84/200 trials [03:36<04:18,  2.23s/trial], val_rmse=0.2521, best=0.2400
  Fold 1/8 |█▎ | 84/200 trials [03:36<04:18,  2.23s/trial], val_rmse=0.2467, best=0.2400
  Fold 1/8 |█▎ | 85/200 trials [03:40<05:01,  2.62s/trial], val_rmse=0.2467, best=0.2400
  Fold 1/8 |█▎ | 85/200 trials [03:40<05:01,  2.62s/trial], val_rmse=0.2526, best=0.2400
  Fold 1/8 |█▎ | 86/200 trials [03:41<04:22,  2.30s/trial], val_rmse=0.2526, best=0.2400
  Fold 1/8 |█▎ | 86/200 trials [03:41<04:22,  2.30s/trial], val_rmse=0.3007, best=0.2400
  Fold 1/8 |█▎ | 87/200 trials [03:44<04:37,  2.46s/trial], val_rmse=0.3007, best=0.2400
  Fold 1/8 |█▎ | 87/200 trials [03:44<04:37,  2.46s/trial], val_rmse=0.2542, best=0.2400
  Fold 1/8 |█▎ | 88/200 trials [03:46<04:14,  2.28s/trial], val_rmse=0.2542, best=0.2400
  Fold 1/8 |█▎ | 88/200 trials [03:46<04:14,  2.28s/trial], val_rmse=0.2589, best=0.2400
  Fold 1/8 |█▎ | 89/200 trials [03:50<04:55,  2.66s/trial], val_rmse=0.2589, best=0.2400
  Fold 1/8 |█▎ | 89/200 trials [03:50<04:55,  2.66s/trial], val_rmse=0.2523, best=0.2400
  Fold 1/8 |█▎ | 90/200 trials [03:51<04:12,  2.30s/trial], val_rmse=0.2523, best=0.2400
  Fold 1/8 |█▎ | 90/200 trials [03:51<04:12,  2.30s/trial], val_rmse=0.2659, best=0.2400
  Fold 1/8 |█▎ | 91/200 trials [03:52<03:43,  2.05s/trial], val_rmse=0.2659, best=0.2400
  Fold 1/8 |█▎ | 91/200 trials [03:52<03:43,  2.05s/trial], val_rmse=0.2444, best=0.2400
  Fold 1/8 |█▍ | 92/200 trials [03:54<03:11,  1.77s/trial], val_rmse=0.2444, best=0.2400
  Fold 1/8 |█▍ | 92/200 trials [03:54<03:11,  1.77s/trial], val_rmse=0.2529, best=0.2400
  Fold 1/8 |█▍ | 93/200 trials [03:55<02:51,  1.60s/trial], val_rmse=0.2529, best=0.2400
  Fold 1/8 |█▍ | 93/200 trials [03:55<02:51,  1.60s/trial], val_rmse=0.2482, best=0.2400
  Fold 1/8 |█▍ | 94/200 trials [03:58<03:46,  2.14s/trial], val_rmse=0.2482, best=0.2400
  Fold 1/8 |█▍ | 94/200 trials [03:58<03:46,  2.14s/trial], val_rmse=0.2574, best=0.2400
  Fold 1/8 |█▍ | 95/200 trials [04:01<04:05,  2.34s/trial], val_rmse=0.2574, best=0.2400
  Fold 1/8 |█▍ | 95/200 trials [04:01<04:05,  2.34s/trial], val_rmse=0.2603, best=0.2400
  Fold 1/8 |█▍ | 96/200 trials [04:03<03:42,  2.14s/trial], val_rmse=0.2603, best=0.2400
  Fold 1/8 |█▍ | 96/200 trials [04:03<03:42,  2.14s/trial], val_rmse=0.2463, best=0.2400
  Fold 1/8 |█▍ | 97/200 trials [04:05<03:32,  2.07s/trial], val_rmse=0.2463, best=0.2400
  Fold 1/8 |█▍ | 97/200 trials [04:05<03:32,  2.07s/trial], val_rmse=0.2482, best=0.2400
